sample_ID	sample_type	B_cell	CD4_Tcell	CD8_Tcell	Neutrophil	Macrophage	Dendritic
TCGA-B0-4846	01A	0.293853162111613	0.139019143824873	0.350467815439222	0.169019202622672	0.0957786829722681	0.792767541932183
TCGA-B0-4847	01A	0.0716969460385329	0.201812886241877	0.325906016253432	0.119889390098711	0	0.427485607987876
TCGA-B0-4848	01A	0.140530448913383	0.181276894369559	0.205269607700941	0.153623608859346	0.152952476003829	0.664627791899927
TCGA-B0-4849	01A	0.035085591767372	0.189830755768503	0.123303347460992	0.150327571249411	0.0989528209136928	0.422259822326027
TCGA-B0-4852	01A	0.0733995841572047	0.0751823111735707	0.185354987514422	0.0916071550535733	0.00836380093287187	0.352261043039246
TCGA-B0-4945	01A	0.127326741475139	0.154056091841145	0.210348916822973	0.123403128981996	0.0565614861846366	0.433276295046067
TCGA-B0-5075	01A	0.122299602526928	0.0976302353460356	0.104784139159044	0.156875048758471	0.23315308328337	0.509239832635025
TCGA-B0-5077	01A	0.0979055552432111	0.0919017019144458	0.128184319348906	0.0750013345844041	0	0.371833366260444
TCGA-B0-5080	01A	0.25612274350021	0.323551453305546	0.237547585953296	0.138981968515476	0.0629226896096989	0.570277836792972
TCGA-B0-5081	01A	0.282779574019752	0.358007841276025	0.400032016027329	0.148595979719675	0.0391691764464922	0.809296441240477
TCGA-B0-5083	01A	0	0.107304809826258	0.0123271949390554	0.0294389641006539	0.0970439506592864	0.383785292784982
TCGA-B0-5084	01A	0	0.138372094263672	0	0.0338048098167033	0	0.322679741249606
TCGA-B0-5085	01A	0	0.0687033739304651	0.00909660095426562	0.00527659442943015	0	0.0549799365093263
TCGA-B0-5088	01A	0.104403191721678	0.19383605441329	0.13656745936642	0.0904526692425804	0.120381451844809	0.383461462586809
TCGA-B0-5092	01A	0.195455750879448	0.25327164248157	0.803783156543365	0.144833638536372	0	0.755275037826451
TCGA-B0-5094	01A	0.0833770642447379	0.0763274024377466	0.070002958299583	0.0738691167903474	0	0.270283071762236
TCGA-B0-5095	01A	0.123137163713577	0.192138518247015	0.191202279743144	0.144439586459982	0.0915059379929069	0.547691718502807
TCGA-B0-5096	01A	0.173607123311641	0.103757461038553	0.128961218984133	0.189772285980092	0.172743205934697	0.695267478786977
TCGA-B0-5097	01A	0.0343390421083698	0.189342053224843	0.225166541455829	0.233410008355765	0.1695997162465	0.62344635273833
TCGA-B0-5098	01A	0.114603271821218	0.0551671782472289	0.00474040238038002	0.000488854448242272	0	0.227806258951439
TCGA-B0-5099	01A	0.0987508768184907	0.0672090116461179	0.0624894554371337	0.0423481372031273	0	0.197076816558528
TCGA-B0-5100	01A	0.010204068354936	0.141415128264437	0.0388382435995626	0.0378453116747481	0	0.269749804571067
TCGA-B0-5102	01A	0.093291475442754	0.0814389389615949	0.0262457038769811	0.0180310904671086	0	0.296953782073551
TCGA-B0-5104	01A	0.0935454269297118	0.142203328689619	0.0460687250800119	0.102145366286228	0	0.442324145646938
TCGA-B0-5106	01A	0.0895301711168265	0.165124470410507	0.245790297372396	0.180182469220071	0.175600263075267	0.485420293118117
TCGA-B0-5107	01A	0.162216835724795	0.144403007854273	0.172979133550127	0.0567702447703544	0	0.467154094585425
TCGA-B0-5108	01A	0.0322403169931451	0.222849042193157	0.302965123440605	0.273993773236373	0.25138953536224	0.717607204857458
TCGA-B0-5109	01A	0.146168279538421	0.136659858159777	0.589323343172214	0.111475569953883	0	0.608482727869281
TCGA-B0-5110	01A	0.138360371575733	0.169470593767678	0.238771589610603	0.144725194370362	0.134375554917563	0.584808700371365
TCGA-B0-5113	01A	0.156974869934136	0.195446611297919	0.176101818636756	0.133237212380509	0.0745377348410983	0.588356268126728
TCGA-B0-5115	01A	0.0961439353113449	0.161726049801588	0.17017209084115	0.123667422173084	0	0.499230519871783
TCGA-B0-5116	01A	0.051011931494256	0.0512059113101649	0.0348523172782186	0.030360164464893	0	0.135909330845559
TCGA-B0-5117	01A	0	0	0	0	0	0
TCGA-B0-5119	01A	0.0744984966656487	0.143141229947617	0.311678691576815	0.096000799611546	0.0251598067193119	0.462935025206341
TCGA-B0-5120	01A	0.0544616136244536	0.161083842399024	0.118753470707165	0.114556788781404	0.221424499445767	0.380611375263172
TCGA-B0-5121	01A	0	0.0895903748427319	0.236342903263978	0.0565332491355433	0	0.228072339338252
TCGA-B0-5399	01A	0.0969835330021507	0.219228526986938	0.161827116019806	0.104874541941174	0	0.455873374802912
TCGA-B0-5400	01A	0.0814654342520871	0.046810462505329	0.152630115675136	0.0990454544564262	0	0.384531177757161
TCGA-B0-5402	11	0.0714613956122334	0.11829980085266	0.0576047708337599	0.0536213580444551	0.0747631412467747	0.241331127108942
TCGA-B0-5402	01A	0.10644331673911	0.0738466142327296	0.234064455248957	0.0867992052234448	0.0238197260830277	0.396587945708862
TCGA-B0-5690	11	0.0509549682329754	0.0394404115168286	0	0	0	0.126168162968571
TCGA-B0-5690	01A	0.116102840710143	0.257024742326624	0.284668262281316	0.201827799713727	0.0427553912328231	0.611840489551513
TCGA-B0-5691	11	0.0791171996945975	0.151952586351639	0.00046112412283859	0.0682541411405417	0.0921674819747657	0.263799782028326
TCGA-B0-5691	01A	0.12904550944692	0.234468448239594	0.167389193122979	0.169095831419016	0.178768037303741	0.52190813364317
TCGA-B0-5692	01A	0.183464379131462	0.0415261283165793	0.983574284638273	0.127885255932614	0	0.778798445028978
TCGA-B0-5693	01A	0.0500009699531836	0.162965826438039	0.124718744104558	0.102752776225691	0.0289497470124316	0.3439104703475
TCGA-B0-5694	11	0.0789845834292863	0.16174170831482	0.0321582868786889	0.0660093612356577	0.0881281178216607	0.253552710596611
TCGA-B0-5694	01A	0.0622910275327902	0.054491187995619	0.120337086994457	0.0821713296830432	0	0.312116844918093
TCGA-B0-5695	01A	0.0731950505687136	0.0868873746222812	0.191193119382697	0.070643741296475	0	0.27546543254712
TCGA-B0-5696	11	0.0430926074890411	0.0516166344584213	0	0.00224345066038263	0	0.145878359317355
TCGA-B0-5696	01A	0.107781725601115	0.0560046147562871	0.103719894768343	0.0510387423033912	0	0.333539405776801
TCGA-B0-5697	11	0.0305493863351846	0.0415211197790537	0	0	0	0.0907985161417724
TCGA-B0-5697	01A	0.142769583536333	0.150579425893405	0.392980703603418	0.181906338786432	0.100555457052041	0.747405059195575
TCGA-B0-5698	01A	0.0728557999321675	0.142304816062919	0.214571830647505	0.213729635941391	0.112348773397879	0.688656195843973
TCGA-B0-5699	11	0.0270705940944122	0.043468400188931	0	0.0036630719193303	0	0.11100565926166
TCGA-B0-5699	01A	0.128843889129178	0.125985010616985	0.154079383283018	0.142674309558329	0.0579272178322821	0.423817129131037
TCGA-B0-5700	01A	0.0984898743458272	0.0847318078029878	0.0784062303905578	0.0490386773685156	0	0.325007327823795
TCGA-B0-5701	11	0.0787220082241871	0.135947386260007	0	0.0612960918705754	0.122696172099945	0.267421453148681
TCGA-B0-5701	01A	0.146363751200656	0.0947858507151943	0.139579849947007	0.127388319843949	0.0452521126031999	0.48601541193395
TCGA-B0-5702	01A	0	0.212634923308787	0.0501722686532179	0	0.0570140797224923	0.337790802142949
TCGA-B0-5703	11	0.0781606584374729	0.0931503539268592	0	0.0169175757608206	0.00726057398690503	0.192810548215998
TCGA-B0-5703	01A	0.0484414093090713	0.0150306909788897	0.349450159629947	0.0487856551650749	0	0.20590230595059
TCGA-B0-5705	11	0.0478481147634467	0.091577395968488	0	0	0.0216963568909355	0.157337034367796
TCGA-B0-5705	01A	0.219872849902757	0.109681227965489	0.230857819752673	0.0575683287128412	0	0.68856170526632
TCGA-B0-5706	11	0.0585826721966953	0.0746677754857314	0	0.00148219399895875	0	0.150950193950161
TCGA-B0-5706	01A	0.438043890359137	0.0408937393201109	0.43616437370687	0.172374317590564	0	0.463220944674175
TCGA-B0-5707	01A	0.107702993192278	0.104516221832507	0	0.051761089063176	0.00628477475114693	0.356945555071878
TCGA-B0-5709	11	0.0385593446772029	0.0678798921271359	0	0.0243747572282876	0.00481581892417453	0.180427413387741
TCGA-B0-5709	01A	0.222714297715439	0.409906521824998	0.348760506535901	0.271036210956473	0.284961852171234	0.968270662571961
TCGA-B0-5710	01A	0.140113976874348	0.145773345695067	0.450462929232227	0.185485846211659	0.0414435983624884	0.688573726715944
TCGA-B0-5711	11	0.0698348817882781	0.0998274322335987	0	0.0124993610168477	0.0210835804212006	0.231678605750765
TCGA-B0-5711	01A	0.132162382118006	0.125508400391805	0.316534486464529	0.14213822685139	0.0253864675211397	0.598770101267885
TCGA-B0-5712	11	0.0906025166955558	0.189592108450022	0.0689759217411322	0.0878204701857484	0.0726002696897964	0.388460822949892
TCGA-B0-5712	01A	0.0633382306046272	0.0406514996546604	0.0788550496395033	0.0579371826477765	0	0.1994495590562
TCGA-B0-5713	01A	0.0612529447928401	0.124547341483239	0.289705384161424	0.156436797103797	0.00536531340390524	0.446600181366335
TCGA-B0-5812	01A	0.0985546650456046	0.172085086504215	0.361191112340429	0.160517787572471	0.125316789072949	0.580403061276081
TCGA-B2-3923	01A	0.091948614637812	0.0674307794624204	0.0957254490462536	0.0102820091124156	0.0612478223463514	0.125568340308414
TCGA-B2-3924	01A	0.236385490779943	0.0629129685963791	0.820304998398307	0.179699799214256	0.1848485152981	0.937474189400483
TCGA-B2-4098	01A	0.0761234477709534	0.0535936403833677	0	0.114454328229839	0.0815796324122094	0.325345336989581
TCGA-B2-4099	01A	0.057918208011004	0.00557767654029242	0.257314702659257	0.146456591641047	0.152716471863898	0.471183232553824
TCGA-B2-4101	01A	0.14973047088457	0.176105074135514	0.404362221443552	0.194564599458951	0.155549600925747	0.638564154488254
TCGA-B2-4102	01A	0.202788927983837	0.262280554550525	0.186164963994928	0.204365713649316	0.259004216406756	0.727493517063987
TCGA-B2-5633	01A	0.165006759154465	0.228251241166173	0.250164029815292	0.162584819908798	0.246104449502749	0.79279687020241
